V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
-0.752042717918405,1.03444945685655,-1.55878394630432,-0.507331094356185,1.0601998763475,-0.027293217785909,0.744460930244626,0.169908234528782,0.315443970022201,-1.32583813436945,-1.65587516319843,-0.012834513906619,0.675856202300097,-1.63483694483981,-0.27617489692362,0.210091426028578,0.94158462836292,0.555546030891319,0.806663192165294,-0.403336224884378,-0.148826863332982,-0.12710765916146,0.295346665844342,-0.480563936130023,-0.941523569063025,-0.196636074243433,-0.115056590622748,0.163519470509916,0
2.25812581326836,-0.67105890351469,-1.55418473466165,-1.03231885414679,-0.252562203222693,-0.903440241318798,-0.36224713853226,-0.331322876970686,-0.546720730283582,0.871984530633941,-0.807237497190111,-0.672177756691293,0.36476535399662,-0.020312109087437,0.372378944689277,0.962213734836457,0.043522289065482,-1.2148566649673,0.513072556427569,0.001782828575173,0.412346157215781,1.19021970701489,-0.000692842190704,0.639434864355907,0.255493027984833,0.045205769978523,-0.042794040413936,-0.061066768436397,0
-6.84592547362833,6.2129549561738,-5.64835271852634,-1.92281436255508,-2.15944178006116,-1.94548662066736,-1.55740771666846,3.34869013214287,1.71541546522766,3.5907814652636,-0.46454545251132,1.17857258829478,-1.24241811701148,2.4138704726701,-0.70046428512121,0.207912327523562,0.551806934158186,0.311928143163354,-0.364630788349753,1.27773171235832,0.090643374109354,0.410839320431083,0.416708888255814,-0.463491671782674,0.75814256339586,0.18859888971813,1.13844892912641,0.837083491550803,0
-2.07040651138888,-0.954883399180017,2.17979891806201,2.7639347758758,2.73461274022689,-0.194662099726414,-1.05701092082492,0.619840896087333,-1.3185246073108,0.696620069223611,0.146394643780852,0.527275643071456,0.415476750307634,-0.215112267978876,-1.91033756948974,1.45273952169125,-1.39453802388652,0.564180886352118,-2.14649467039902,0.342537278817199,0.47459470399627,0.709499781424076,0.171798280760207,0.681797763876356,-0.116001606959946,-0.133302300772275,0.059410835203938,0.199126439763234,0
1.94185726710149,-0.431797367447055,-1.34834271988746,0.315088803010249,-0.089434295459424,-0.631708351866427,0.017069504088108,-0.04588631924604,0.647210999372231,0.257161665941125,0.27919208155127,-0.032810783516612,-2.06621617067272,0.842464128565608,-0.624223621302401,0.072571848448804,-0.382817950526369,-0.12197751099425,0.546593589595092,-0.250570484881739,-0.208836630838554,-0.658785849523348,0.221030900198281,-0.434133200710586,-0.281314760181957,0.284099990730581,-0.096391093275662,-0.073607795143438,0
-0.911891182706178,1.33878612631928,-0.585382829752845,-1.4412339443945,1.22767365967256,0.73008556169859,1.53488349819016,-1.95225819750046,-0.405016215044297,-1.11531281679376,0.35670169124064,0.432339760454098,0.835645587493752,-1.09819648917714,-0.469848662227411,0.875917475858873,-0.60017260020369,1.37070982017027,-0.391207666682773,-0.398810540936745,1.66783852847398,0.240069697280555,-0.416056915126022,-0.408392993605229,0.593734412107398,-0.191256893963717,0.122063407184933,-0.133351614191434,0
2.10824473190089,0.133199883709195,-2.28048531276717,-0.0769281046627,0.849978433920871,-1.22701832407783,0.836442993551613,-0.555803508725809,0.043623971480863,-0.031785082622244,-0.533084923286488,0.730265955886604,0.946180363812325,0.602709064036219,0.363940071619835,-0.684731824842414,-0.322162523543462,-0.680762582005628,0.079979853838524,-0.115020259737776,0.162405437335981,0.594476991852146,-0.043414674261129,0.689545795170956,0.486983091884579,0.211934356408056,-0.084833222293037,-0.068250107841218,0
-1.28230097241003,0.686053748098631,-0.536244428894678,-3.51751514921686,2.46748994450058,3.31539481727761,0.17502878298387,1.40192414924584,-0.110319812142788,-1.62496108358759,-0.375657763606006,0.118609442070365,-0.412900632720327,0.46047989914266,-0.119106409251895,0.298450456706301,-0.601814476408963,-0.586171021152784,-0.994520791429671,-0.039864186440495,-0.041765770974786,-0.29917432739898,-0.316846342962945,0.749536150599587,0.841234048051211,0.786954922328056,0.034534898669977,0.017262708075356,0
-3.32002036271527,-3.73666804884737,2.43773438562951,-1.14829875164624,2.44455996582756,-2.3538514718539,-2.42406246186928,0.478689591618486,-0.076241738496422,-0.165068125955133,-1.26978429376614,-0.102838335377645,0.420228919187835,-1.04154743445572,-1.40446422617838,0.831647835361164,0.392468523184203,-1.54645071301224,0.281303904257314,1.20799927956761,0.235191853383509,-0.235912821879667,0.468238901169423,-0.022403257698214,0.714204408495456,-0.308145601747007,0.154117299442258,0.191486257244206,0
-1.44481811931512,-1.62381726347162,0.049718014593121,-1.04736111610272,0.196752817869773,0.179271280326811,-0.145041654289925,-0.116302052816691,-0.716025536836547,0.929380781972541,0.430774335256296,-0.476240412393936,0.063211961850603,-0.363586077075548,-0.147976569962992,1.038190247118,0.018984109576528,-0.463266141177578,2.04418004581146,-0.51733847554702,0.167258901127171,1.1390077198228,0.325804264197859,0.29246950409889,-0.892453737103912,-0.159771818373089,0.109653049854836,0.37585922277295,0
-0.239785058928874,1.19434803542703,-0.482078473147406,-0.362591747423102,0.270386279355204,-1.10328006091799,0.646854524755627,0.212024109319338,-0.170526718326022,-0.501814134593992,-0.831862950437994,0.008562334102329,-0.321492277276174,0.814922086229536,0.471161418437274,-0.385051862970251,-0.177538053532942,0.156605259971527,-0.089138948659388,-0.138632783785854,0.42497916977107,1.31359921271868,0.003820923831796,1.17523393816392,-0.807913428958531,-0.275282514876775,0.37866931031384,0.270175110541408,0
-0.813711205825627,-0.369769462870639,0.715548356529573,-2.69935183927261,1.39526602551549,1.27497147862218,0.086948632953073,0.332737056156439,0.787100916846859,-0.880150180579583,0.488169128134264,-0.146530522419613,-1.01341688782169,-0.093595748389965,0.186875694541522,0.696230033213289,-1.21057483547082,0.895290878973849,-0.20473145565343,-0.00135072187039,0.216195988391833,0.547938924596838,-0.110986742914994,3.10459510132534,-0.268434025148637,0.409207234657502,-0.222072329253878,-0.044389811566575,0
0.173946524085884,1.03747334112951,-1.17936018192637,-0.186936092491003,0.457693822299138,-0.899169539006366,0.386775383148525,0.358381667780236,-0.239367407084796,-0.970199774326961,0.649772352461025,-0.051999874050884,-1.0703071639701,-0.231354884023168,0.144562969856135,0.523011490492285,0.415211557172846,1.39989083000995,0.082330498624803,-0.298688751063226,0.344576494914711,0.920973847752092,-0.132346056088002,-0.502751733811445,-0.307486480416446,-0.14022413168736,-0.074483034212532,-0.060949190844676,0
-1.11197470379937,1.82967158310322,-1.53728447884758,-1.59144227576246,1.14789348708538,-1.06213463433684,1.45383252353818,-0.154650177656988,0.551492844591234,1.264760977819,0.052467776999109,-0.367956443865325,-1.6799079002885,0.8162500112174,-0.551441362252182,-0.356575032678322,-0.821410933721282,0.357077130973912,0.215762487669212,0.504789359221454,0.092528800032901,0.70259425614218,-0.268855277967858,-0.807035670103299,-0.047862077389161,0.146701944656088,0.910023209010939,0.546817663512548,0
-0.17337737082268,0.739658146290081,-0.466551791477548,-1.28681821143176,2.21559151059534,-1.17385793599959,2.02060359571105,-0.998285065184775,-0.328409302814785,-0.226189068922961,-1.45495457668312,-0.167442379127282,0.801271609293203,0.046679722229366,-0.038138995396849,-0.582064627804288,-0.99658966864225,-0.225860942341274,0.372181590784208,-0.00871898469504,0.089673209712629,0.712207231345976,-0.655434592036888,-0.909438011114543,0.227767455082026,0.15520071258044,-0.327675907824098,-0.326321982774271,0
2.02709003640338,-0.778666118439802,-1.55275540151858,-0.558678988268993,0.020938550512929,-0.026070816238297,-0.207810176151765,-0.124287705635927,-0.635953068452445,0.817757206045458,0.238168061521881,1.02713981627374,0.990923033613236,0.226337570840485,-0.650643179785367,-1.46119443435151,-0.587387175013597,1.35870012369939,-0.067297162167901,-0.404115646325222,-0.562034894345044,-1.1989252228725,0.247410249382951,0.033476632404865,-0.15799219932191,-0.606327062085533,-0.003930594487307,-0.039868078887179,0
-1.32352962576318,-1.029454430561,1.02451257216079,-1.61697452326835,-0.331621025790632,0.183772499140067,-0.678533770992806,0.625984653715835,-0.439700845770335,-0.644805855479333,-2.35486159006757,-0.535574002199387,0.588008869041028,-0.790649004397886,-1.26987968244254,1.17719803345591,0.271423355296579,-1.1382272553336,1.09417935847602,0.444279938184467,0.136912597906209,-0.043812005132572,0.033497800759475,-1.05358541429827,-0.066154235113886,-0.308385647850145,0.009400326489446,-0.055125844003814,0
-1.10743474019857,0.640815659187923,-2.30726323001873,-2.26356369495462,3.93395648022718,2.6422866596904,1.43586548204578,0.119066115942018,0.439435561867113,1.04018746984235,0.135370996290388,-0.272543832795141,-0.482909029372049,0.225317338151992,0.413145363253517,-0.923056330128434,-0.754117196338515,-0.623014288571704,-0.274336256200238,0.197910018756181,-0.052124730888955,0.837464658931357,0.070816666246502,0.750533410536118,-0.078051605746259,0.078923522973566,0.390178647818266,0.001203729201126,0
-0.72377689947986,-0.95404457665819,-1.97083282654427,5.15277880858923,2.58388890772033,0.706920776767261,-0.22109578445166,0.657671132684963,-1.9435471701857,1.90097316282021,-0.179648552859452,-0.120233424956738,0.266919046940486,1.0363072323375,1.64179439887041,-1.41064733860457,1.36335090572222,-2.06522977394428,-0.572309673777048,-0.596835327430409,0.196223134156838,1.2488988279166,2.13279063642654,-1.49482172793551,-0.149917647466681,0.653407058551468,-0.110722964267242,-0.637911141763671,0
1.71107710861,-0.967044943306058,-0.667354165058058,-0.272592882303218,-0.676820423310802,-0.312632929079873,-0.341914906078778,-0.050621785760712,0.743006662631349,-0.009736937261432,0.783627334749632,1.3846341144365,0.936409494466714,-0.043766761951336,-0.173729127127898,0.740387968364014,-0.852441893869722,-0.0947941719036,0.540657755456204,0.237423685780888,-0.155954111126866,-0.706886767081048,0.261101440943396,-0.353874495142751,-0.791366616001078,0.837458937153197,-0.115712335648316,-0.037934172214243,0
